GEOID,population_density,population,median_age,below_poverty_level,median_income,average_household_size
12115001905,2341.869659,1051,74,84,75875,1.669999957
12071050400,3769.255419,11951,42.20000076,943,52732,2.970000029
12017450901,360.2419314,3023,57.09999847,335,45723,2.230000019
12101031408,3193.908682,2623,59.29999924,407,33500,1.850000024
12033002601,638.4520662,3474,38.29999924,100,73674,2.849999905
12086000119,8486.879347,4082,50.59999847,320,59004,2.039999962
12009065124,1783.490294,2257,48.29999924,750,23879,2.349999905
12105011901,2511.816436,5521,36.40000153,524,45731,3.00999999
12087980000,0.021848287,19,35.90000153,0,NULL,1.269999981
12035060204,892.4292203,8439,39.09999847,1658,59192,3.049999952
12086018900,6823.693344,6634,45.5,190,93228,3.24000001
12045960100,24.11137593,6815,41.79999924,769,38950,2.24000001
12031015502,5204.706138,4867,27.70000076,1506,30313,2.569999933
12021000102,1923.598059,1550,61.59999847,82,88929,1.970000029
12099001200,6196.253798,4697,41,712,52841,2.829999924
12127091018,1961.270464,7005,39,825,39480,2.480000019
12105013001,2636.566382,4056,38.70000076,272,75074,3.289999962
12095016601,110.3246236,12274,36.59999847,1232,90074,3.309999943
12086000712,6477.72212,2457,39.5,561,31103,2.930000067
12105011732,4786.44778,3295,32.29999924,948,38528,3.029999971
12117021606,3588.136601,6953,39.90000153,1080,47832,2.579999924
12086009305,4138.369957,5715,40.79999924,205,90074,2.960000038
12099005102,7608.663028,5783,35.70000076,1144,37102,3.569999933
12031011901,808.7652166,7643,36.59999847,1366,54349,2.829999924
12009067100,489.4484015,1533,27.5,154,56591,2.940000057
12133970103,146.5058897,3256,32.40000153,913,34174,2.640000105
12086009044,11629.41406,3111,31.60000038,831,68393,4.139999866
12019031101,186.0465276,3395,42.5,307,69709,2.950000048
12071020101,826.5911379,3919,71.40000153,415,54385,1.889999986
12095016723,3727.806534,4939,38.90000153,773,60331,3.029999971
12011060122,6421.71885,5657,35.09999847,379,74902,2.980000019
12031014901,4962.171293,6332,36.09999847,707,57340,3.019999981
12057011603,4002.093342,4908,38.5,666,67755,3.420000076
12117020201,2890.482919,2204,44.09999847,583,40368,2.900000095
12071010104,1745.41936,2097,70.40000153,139,92768,1.940000057
12031015002,5016.302187,4731,29.29999924,476,65737,3.410000086
12053040907,2080.05421,2861,47.29999924,246,58396,2.700000048
12071040302,1919.596908,4986,30.10000038,482,48509,4.210000038
12127080803,2179.690774,4819,45.09999847,331,47780,2.269999981
12031014332,3126.331924,8711,37.59999847,661,61382,2.299999952
12086010500,3952.1845,12858,35.70000076,2288,54051,3.630000114
12105012504,1210.320574,9233,43.59999847,738,61195,3.019999981
12083001205,146.1252914,4249,56.90000153,774,33635,2.200000048
12011043100,4599.091199,4806,41.40000153,174,83506,2.869999886
12119910601,259.2089564,5135,49.5,1095,38385,2.960000038
12086007400,4525.585883,7117,41.20000076,428,111875,2.549999952
12035060211,2672.121241,7631,55,788,57577,2.75
12001002102,35.0782189,792,46.40000153,110,33208,2.00999999
12086015400,4389.080746,5466,45.70000076,748,73149,3.279999971
12086004203,53635.35856,4965,35.90000153,565,59883,1.870000005
12011030402,3315.898143,3823,35,1748,23884,2.809999943
12015020502,1207.978066,1366,57.5,56,77396,2.339999914
12103022302,3910.688522,3942,50.5,224,57250,2.309999943
12127091028,3025.648556,5111,41.79999924,674,52054,3.140000105
12099007821,1376.900687,2910,40.20000076,115,95854,3.549999952
12099001910,7317.639796,1602,69.69999695,354,30723,1.440000057
12031014338,5091.420444,4308,36.5,629,51694,2.559999943
12086014200,9772.34098,4923,44.29999924,145,85179,3.710000038
12086000503,2817.386633,7548,31.79999924,3334,21708,2.900000095
12086019900,12396.69166,11924,35.5,983,64425,3.720000029
12031011903,1953.236727,5468,40.09999847,417,71406,2.940000057
12089050203,668.074428,3842,61.29999924,223,74788,2.099999905
12021010420,9120.406462,7810,30.89999962,1500,46214,4
12107950600,352.7799004,5608,43.90000153,787,32860,2.170000076
12089050202,1200.811093,7163,54.29999924,394,82831,2.380000114
12061050606,2516.754943,13130,38,1639,49021,3.920000076
12059960200,25.29267807,5553,46.09999847,1098,44235,2.430000067
12117021503,1836.325136,1918,45.5,250,62212,2.720000029
12031002501,5860.136271,3871,39.79999924,1006,27741,2.119999886
12009068400,3080.744326,2001,62.59999847,100,60156,1.820000052
12117021805,3761.88194,1530,49.90000153,18,108542,2.599999905
12086007902,2663.169907,2837,46.09999847,158,121833,2.660000086
12119910700,75.76044089,6501,38.59999847,1219,43472,3.349999905
12117022101,3642.353992,6843,42.09999847,1708,34743,2.349999905
12086003919,19942.23115,2198,48.20000076,52,97000,1.879999995
12009065001,1235.684524,3382,38.09999847,252,77500,2.809999943
12086009014,9655.773477,4622,39.40000153,351,60769,3.109999895
12109021407,526.7521912,1582,54.40000153,117,64167,2.289999962
12099007910,1155.623036,8235,42,454,88086,3.319999933
12013010100,27.07380272,2232,37.09999847,196,44917,3
12086010704,669.0312776,11587,33.29999924,2820,46432,4.03000021
12009063107,2685.506844,12187,50.90000153,596,66649,2.390000105
12095017501,1335.268266,15101,33.5,2770,62167,3.130000114
12057010205,3696.238685,10608,37.59999847,882,94254,3.099999905
12057980300,0,0,NULL,0,NULL,NULL
12099007607,4437.040589,5996,52.5,809,65673,2.039999962
12127091017,3436.923296,3959,40.5,451,50539,3.109999895
12031011902,2398.332703,10899,37,1329,64836,3.079999924
12103027402,3288.220479,5669,55.20000076,736,32286,2.079999924
12073000903,2060.681779,2304,27.60000038,488,42884,1.899999976
12031013800,1110.810404,4183,21.89999962,122,58705,3.960000038
12033000400,4458.369347,3508,41.5,1660,18750,2.099999905
12086007807,3439.889298,4762,45.20000076,222,107283,2.829999924
12127080202,2835.186126,2490,63.40000153,225,44634,1.840000033
12071010304,2774.120936,10046,49.70000076,631,60708,2.769999981
12103024602,5759.465433,6152,38,1677,32929,2.869999886
12033000300,1562.867649,2743,33.29999924,705,43278,2.5
12127090804,1622.025201,8157,38.59999847,1052,43781,2.720000029
12099004704,6939.16898,7173,33.29999924,1790,44216,3.670000076
12057011010,2927.860406,5878,29.20000076,1516,46696,2.630000114
12057013316,3230.082415,3287,28.20000076,682,39125,2.75
12071060102,2935.108637,3014,61.79999924,230,74315,2.170000076
12101030800,3613.778514,3099,55.09999847,732,33212,2.339999914
12009065234,153.1725132,4206,66.09999847,530,37482,2
12097043204,3276.59449,21311,32.59999847,2018,64665,3.630000114
12023110700,494.4177407,5071,41.70000076,376,52480,2.539999962
12057012107,2149.962935,4560,39.20000076,974,43654,2.670000076
12063211100,27.08232075,3926,52.59999847,635,34107,2.299999952
12111382106,2940.700026,24866,32.90000153,1724,64248,3.309999943
12021010509,876.7123288,5754,68.90000153,456,80015,2.029999971
12011031205,6437.31531,1707,55.29999924,282,62083,1.940000057
12086008202,4621.417323,4496,39.09999847,259,102679,3.140000105
12009069200,3664.512737,2614,52.29999924,239,67132,2.329999924
12017451601,264.8136081,6291,67.19999695,719,50895,2.190000057
12103028300,4319.186837,3583,51.70000076,306,50471,2.25999999
12086019000,6133.667406,5969,39.59999847,798,82179,3.190000057
12103024406,6794.145695,5619,32.70000076,943,52807,1.879999995
12021010408,682.0007559,3179,41.59999847,78,100856,3.25
12011110303,2809.670497,4299,41.40000153,196,127717,3.25999999
12011100801,7287.387556,3899,32.70000076,991,36370,3.180000067
12011091202,9084.303609,5588,36.40000153,829,56546,4.010000229
12111990000,NULL,0,NULL,0,NULL,NULL
12083002100,1652.210086,5337,35.09999847,461,63504,2.940000057
12105014123,1054.323639,6860,46.5,1001,50443,2.660000086
12101032008,5047.365563,5638,37.79999924,450,102615,3.309999943
12086013000,19212.16413,4833,43,740,58050,3.480000019
12081001000,4869.177489,5815,49.09999847,717,53178,2.670000076
12097041700,1539.969576,5533,35.59999847,1354,38141,2.99000001
12011110337,9448.987408,8182,30.70000076,1010,55768,2.829999924
12091023306,2643.615541,2921,46,212,73393,2.339999914
12105013102,2806.19109,3805,38.59999847,1004,41369,2.710000038
12031014336,3940.948083,6859,36.09999847,368,86615,3.00999999
12011020318,4797.380888,9590,38.40000153,477,120667,3.269999981
12071040111,769.0939646,2767,73.80000305,167,86250,1.820000052
12095016402,3060.74953,3143,32.70000076,572,51377,3.119999886
12039020400,63.34195065,4816,45.59999847,1345,34356,2.130000114
12109020806,554.1948362,8960,36.59999847,312,122980,3.329999924
12009066500,3859.9647,3881,51.70000076,474,71923,2.349999905
12099000208,2900.774566,4322,46.40000153,243,102193,2.539999962
12115001601,3938.609612,4174,52.70000076,357,69092,2.319999933
12031010304,2081.569634,7523,36.90000153,1097,55744,2.680000067
12103027207,3558.012278,5075,47.70000076,338,63563,2.440000057
12041950201,51.25629438,2096,53.29999924,241,50987,2.549999952
12057004400,5648.671404,2094,35.79999924,860,22813,2.480000019
12101031705,2977.970126,4460,43.40000153,329,60263,2.650000095
12031013522,1232.732319,3413,36.5,394,60670,2.670000076
12057011301,3209.336437,3935,47.59999847,410,76250,2.789999962
12093910300,528.2012269,2247,41.20000076,475,34079,2.849999905
12086000115,6506.933891,2713,38.09999847,190,72879,2.670000076
12019030201,608.0578132,20669,36.09999847,1624,73724,3.130000114
12021010411,5241.898441,7819,45.5,1141,50214,3.549999952
12071020400,839.4494589,3396,55.09999847,173,74583,2.779999971
12095012402,6251.018219,6355,34,2040,31363,2.369999886
12073002513,687.7112588,4664,44.59999847,129,103882,2.789999962
12095012304,6115.810787,7536,32.20000076,1304,43018,3.150000095
12081000705,2493.574815,5605,37.20000076,736,40852,3.119999886
12021010300,4134.786284,4242,49.09999847,407,63897,2.519999981
12109020705,1560.46139,6097,56,261,84193,2.130000114
12127082802,769.1808124,3914,58.90000153,696,43093,2.079999924
12011091500,11140.47929,6293,34.79999924,925,49268,3.680000067
12095017015,2141.406297,7566,38.59999847,564,72426,3.039999962
12115002721,1043.42637,5262,40.5,801,46875,2.859999895
12057010701,4247.548562,6162,36,589,73480,2.980000019
12101030102,1028.959978,2473,52.40000153,528,45303,2.230000019
12021010107,3860.750273,4213,47.09999847,369,71471,2.450000048
12101032110,1477.746119,3063,45.29999924,137,88942,2.769999981
12033000600,2320.321321,1567,35.79999924,382,40223,2.609999895
12009066104,809.8984448,5015,61.09999847,142,85233,2.160000086
12089050201,391.8935625,1850,71.19999695,61,164821,1.870000005
12071001912,2086.200962,1830,68.5,144,59901,1.809999943
12103022100,5476.292663,4760,42,604,65199,2.420000076
12011020406,6582.205254,7218,45,568,60476,3.059999943
12086008901,6392.004826,6184,49.90000153,572,73728,3.140000105
12091021501,3620.081009,3892,42.59999847,363,79415,2.319999933
12057010809,6108.226449,3105,26.10000038,1042,37785,2.720000029
12011020415,7017.894653,4124,54.40000153,442,53689,2.549999952
12095012800,2879.344636,3651,46.70000076,91,109835,2.480000019
12086005903,10464.41914,5483,43.20000076,760,41808,3.460000038
12105012407,145.1012376,1277,50.59999847,50,61845,2.539999962
12005000900,2325.301232,4453,38.40000153,640,52759,2.599999905
12005001403,2630.742507,2086,33.79999924,234,53405,2.539999962
12115000406,4868.961619,3836,46.09999847,804,43817,2.75
12095011200,3833.656777,3305,40,412,80607,2.220000029
12091021001,2965.10249,6793,39,416,87522,2.880000114
12127082801,796.6208532,2692,57.09999847,468,51782,2.160000086
12095014701,3527.471788,5546,35.40000153,1314,36130,2.75999999
12015020501,586.9882006,5063,61,311,47018,2.25999999
12023110300,23.3204167,9262,36,1547,37419,2.859999895
12011020210,6337.939191,6525,47.5,471,53794,2.710000038
12133970302,45.06985462,7373,41.20000076,1329,36650,2.549999952
12086003400,8241.954137,2756,38.40000153,795,24210,2.140000105
12009990000,NULL,0,NULL,0,NULL,NULL
12103025009,2963.915042,4385,37.5,527,56971,2.75999999
12065990000,NULL,0,NULL,0,NULL,NULL
12019031500,32.73550558,3133,50.09999847,330,53214,2.529999971
12127082412,4504.896285,2576,42.79999924,205,37857,2.059999943
12019031400,1891.004444,5083,39.20000076,909,46875,2.619999886
12127082904,575.1532405,5529,64.40000153,297,69531,2.130000114
12095017804,897.1151712,10899,40.40000153,827,84714,3.180000067
12021010601,2915.861455,2723,43.29999924,364,43311,2.430000067
12057011522,1225.335583,3833,45.09999847,251,99345,2.599999905
12071040209,305.940146,3181,33,204,62795,3.690000057
12057013204,4290.711079,3395,55.29999924,339,44560,2.279999971
12017451700,59.40946458,3846,65.30000305,532,46746,1.830000043
12086005409,32059.58199,4123,39.20000076,1312,23084,2.470000029
12057000202,7885.083018,6009,32.70000076,1876,31531,3.069999933
12037970304,65.98308225,2049,58.59999847,287,63021,2.049999952
12086009029,9529.402874,4187,44.59999847,387,50332,2.900000095
12095013607,3916.991946,5148,42.79999924,428,65000,2.630000114
12086006203,6228.801368,2334,58,173,61250,1.879999995
12103026819,4237.751635,2747,49.70000076,741,41321,2.569999933
12031002600,1992.155174,3485,33,1608,20446,2.680000067
12033001300,3082.466254,4450,34.90000153,1062,39417,2.660000086
12099001904,3849.608457,2968,45.09999847,203,59472,2.170000076
12039020500,158.3093356,5687,38.79999924,889,54043,2.579999924
12031016000,4014.378805,7600,43.70000076,1757,34933,2.359999895
12117020101,2887.836894,1221,54.70000076,145,30729,1.610000014
12099004904,6201.265776,6545,30.5,1437,46620,3.549999952
12057011407,2422.307178,2258,53.59999847,145,73000,2.079999924
12011080500,4563.506068,7228,33.70000076,2154,32635,2.869999886
12099007410,2828.81297,1494,66.5,95,87500,1.639999986
12127080201,1304.502286,2404,66,117,54359,1.889999986
12017451000,304.2967459,6152,55.40000153,782,39267,2.220000029
12103022401,3459.140566,3606,50.09999847,267,74375,2.349999905
12087971100,2309.510315,3758,40.5,488,55598,2.549999952
12099001302,8182.37599,5157,36.70000076,1628,35051,3.680000067
12063210600,145.2669388,5376,43.70000076,1750,20862,2.039999962
12117021313,683.3283958,7036,43.90000153,221,101250,2.859999895
12086013600,19814.5201,6055,44.5,1260,35908,3.069999933
12099004602,6730.321686,5218,31.5,1177,39485,3.700000048
12101030601,2261.441275,1866,58.70000076,175,41410,1.830000043
12095018800,4171.203355,4593,32.59999847,500,64211,1.929999948
12071040123,295.7989225,4981,37.59999847,361,62298,2.670000076
12103025120,3522.273644,3548,46.70000076,75,94583,2.839999914
12081001909,718.3628377,2983,61,35,81097,2.24000001
12009069801,2940.158433,3918,51.90000153,260,80724,2.539999962
12011020317,5618.062613,3524,36,607,85417,3.200000048
12009062108,3197.299916,6387,43.59999847,470,63733,2.569999933
12101033007,3176.60723,1922,70.80000305,211,38268,1.870000005
12109020805,2001.782331,18593,37.70000076,460,131734,3.420000076
12001002202,148.0251508,6508,39.70000076,397,90788,3.049999952
12105012406,2397.046051,5093,47.59999847,613,61667,2.579999924
12071050207,2149.328031,2488,61.79999924,130,97097,2.170000076
12086003705,34095.2162,1622,33.59999847,109,89045,1.730000019
12071050310,1361.033399,6974,68.30000305,430,90227,2.029999971
12027010302,621.0136707,2735,30.29999924,1341,24655,3.190000057
12105015301,120.8050723,4596,37.90000153,578,49485,3.059999943
12005000500,50.20974493,6630,36.20000076,294,72782,2.720000029
12086010612,8229.727233,10561,37.59999847,970,83324,3.549999952
12057013604,160.8732818,1234,39.09999847,387,31250,2.559999943
12099006201,5909.587804,4878,37.70000076,966,49457,3.269999981
12011041300,7369.331338,9537,26.39999962,3702,40243,4.429999828
12011020206,7209.818872,4500,41.09999847,629,45676,2.589999914
12103025115,8066.991165,3415,45.90000153,562,30504,2.160000086
12115002304,3408.546886,2087,68.69999695,107,56090,1.669999957
12099000902,3759.892853,3281,40.70000076,374,82790,3.170000076
12057011412,1309.623158,3290,39.5,499,56944,2.25999999
12103990000,NULL,0,NULL,0,NULL,NULL
12057014002,342.9044259,3381,53.29999924,974,45333,2.380000114
12086018200,1699.965202,2914,40.20000076,321,79638,3.99000001
12115002303,2104.253323,4769,71.5,234,65000,1.769999981
12115000401,4009.308513,4363,47.70000076,323,50417,2.190000057
12086007103,11610.5508,1515,37.29999924,143,97708,1.830000043
12086002705,22673.15332,3215,36.29999924,342,80595,1.850000024
12103022902,4919.918259,3238,45.40000153,574,44750,2.799999952
12101032803,868.5279693,1981,58.90000153,321,42903,2.140000105
12127091005,80.26023559,2343,46.90000153,95,83438,3.349999905
12011040203,4673.977544,1563,52.40000153,86,60341,1.840000033
12086009027,21428.73165,4105,41.70000076,447,44972,2.710000038
12099006501,3131.879765,1693,38.70000076,316,61250,2.49000001
12069030504,1159.619012,9575,56.20000076,1450,50673,2.299999952
12127082509,1235.276163,4515,48.5,338,66129,2.630000114
12099001002,1984.25754,7195,34.79999924,1214,57575,3.369999886
12073002003,1392.808367,3134,32.5,1257,30781,2.410000086
12009064700,612.5749125,4002,57.09999847,857,36348,1.830000043
12129990000,NULL,0,NULL,0,NULL,NULL
12086000901,9709.160142,7506,49.20000076,1479,38313,3.690000057
12127083006,3810.027506,6855,47.29999924,709,52934,2.549999952
12011050301,9001.701898,9471,34.70000076,1790,60683,3.849999905
12071050203,2191.625318,4718,64.40000153,326,74041,2.150000095
12089050102,618.5891681,2888,55.59999847,243,61889,2.140000105
12103025004,3876.541785,6378,43.70000076,1283,42125,2.440000057
12133970200,22.92312199,3249,43.59999847,1012,34113,2.359999895
12081001914,10.70188721,2536,48.5,220,90114,2.839999914
12105011908,2265.527569,3927,36.59999847,345,46725,2.49000001
12057014010,2106.247987,2450,71.19999695,330,38110,1.590000033
12031016724,4945.418495,4926,34.79999924,675,42532,1.929999948
12097042400,3609.083873,7800,36.59999847,1212,54247,3.529999971
12095014906,2495.204197,7030,41,374,64710,2.940000057
12095017901,118.24282,3648,41.29999924,519,70469,2.730000019
12071001706,2551.586364,3016,58.90000153,200,57945,2.079999924
12105014302,736.5039239,6639,35.29999924,746,57310,3.00999999
12093910201,187.9612947,4305,30.29999924,893,39909,3.710000038
12086006801,6261.457136,2890,47.79999924,224,111136,2.279999971
12057010401,6028.243697,5846,30.39999962,1082,42244,2.599999905
12033003609,1818.046903,3589,41.79999924,434,50020,2.160000086
12115002601,785.8747238,2462,64.30000305,107,67155,1.929999948
12011050308,8178.844205,3758,31.60000038,845,34659,3.230000019
12117021901,4221.280446,5190,35.5,295,75932,2.25
12071010405,4202.302308,9438,47.90000153,1765,57019,3.059999943
12101031806,544.4209009,5177,44.5,1341,48053,2.900000095
12103022801,6776.126639,5383,38.29999924,1659,46489,2.869999886
12101031701,76.02646808,3904,46.09999847,269,80849,2.599999905
12083002604,178.7612611,3560,49.90000153,640,53940,2.589999914
12023110400,1887.094025,2603,27.79999924,716,25076,2.650000095
12099006203,4020.358737,2171,59,272,42551,1.960000038
12011010612,7642.263196,6716,36.79999924,242,117218,3.470000029
12127083203,337.0113253,7858,45.70000076,689,74567,2.799999952
12095015201,4451.871908,9947,30.29999924,2103,61808,2.559999943
12086980400,0,0,NULL,0,NULL,NULL
12117021611,3391.731706,4863,46.20000076,198,91033,2.799999952
12086009311,8978.739081,6255,47.29999924,1579,37750,3.180000067
12095016709,6966.842346,8394,37.20000076,2277,46618,3.660000086
12099002100,5231.168465,4690,40.09999847,1372,34620,3.450000048
12005002607,455.930817,1442,48.20000076,209,46786,2.130000114
12027010200,860.332125,5761,32.59999847,1663,33479,2.980000019
12011070314,714.0234445,5192,45.5,314,122703,3.650000095
12031013000,2268.828813,2352,46.79999924,73,125595,2.579999924
12091020100,30.21762506,7700,45.59999847,1234,60481,2.589999914
12071040301,2181.384414,8192,30.60000038,976,47553,3.789999962
12086009504,6218.23853,4931,40.70000076,544,62114,3.960000038
12109020300,2994.263531,4335,45.20000076,1211,36190,2.690000057
12086004405,27079.7983,3713,33.20000076,921,35000,2.069999933
12086009010,851.7743259,6716,36.5,754,79000,3.309999943
12086009803,6706.141725,6648,35.70000076,402,49179,3.440000057
12057011612,4757.692966,6415,38.70000076,786,52458,2.650000095
12117021204,263.0147046,10422,38.40000153,721,106984,3.170000076
12086006601,12618.68456,7367,41.20000076,1115,48713,2.50999999
12057006802,4991.192885,3314,44.20000076,152,90270,2.190000057
12081000501,4275.754219,3281,41.20000076,325,50625,2.849999905
12011080405,6717.956855,3473,30.20000076,382,50049,3.109999895
12117021902,2506.319269,4484,45.59999847,756,47708,2.359999895
12011010611,5632.737634,3980,41.59999847,202,120682,3.289999962
12053041303,1929.453303,2273,75.19999695,123,54886,1.720000029
12086009307,13894.34634,6882,43,1377,36411,2.980000019
12103026500,5359.846004,7544,42.79999924,1304,39754,2.75
12057004500,5303.492157,3914,42.59999847,844,42560,2.619999886
12095012306,3852.3714,3825,34.29999924,768,44980,3.329999924
12103022502,4248.907352,3698,39.90000153,291,60100,2.75
12057013320,4788.131178,4039,33.90000153,549,62663,2.5
12011110326,5447.680818,5222,38.59999847,451,99659,3.859999895
12031014002,1848.785557,2477,45.79999924,94,99018,2.450000048
12103027210,4703.043986,4980,57.90000153,1028,47059,2.24000001
12053040801,788.3758455,3974,65.90000153,520,38490,1.950000048
12105011000,2163.982542,3251,46.59999847,839,31318,2.410000086
12099007007,2874.524397,4561,44.59999847,192,164219,2.690000057
12063210100,36.89054554,3585,42.90000153,455,43529,2.309999943
12099007908,621.2536195,9157,40.20000076,877,81927,3.630000114
12127080806,2399.725167,2775,48,229,64679,2.460000038
12071040126,2740.375179,3823,37.5,801,53083,3.880000114
12103020800,4829.214661,4799,32.59999847,1197,34953,3.269999981
12019031300,430.4442631,7005,42.70000076,701,66984,2.769999981
12095014100,2636.787041,6851,45.40000153,452,82772,2.670000076
12099007830,1988.475649,3557,61.09999847,237,83750,2.029999971
12099003300,5586.835702,5413,34.59999847,1037,57461,4.199999809
12009063106,3699.004043,4515,41.09999847,274,75500,2.720000029
12011041600,9762.183604,6789,31.10000038,1917,36039,2.700000048
12033001402,1475.467888,6372,42.29999924,1164,42717,2.369999886
12085001700,68.48834733,10983,54.20000076,492,67405,2.609999895
12086003922,17448.76059,1988,53.09999847,117,59438,1.970000029
12103025501,5117.964264,4470,47.90000153,448,72250,2.75
12009065201,3489.484697,5943,41.70000076,626,52900,2.680000067
12011110307,6753.701831,6014,43.5,313,91490,3.029999971
12127091024,1070.433799,7577,34.70000076,1165,53862,3.089999914
12071050308,1541.114494,9343,58.09999847,1137,56913,2.5
12086010900,7716.631758,6505,29.79999924,2649,30302,3.470000029
12105012124,915.7358974,6143,38.90000153,1339,51026,3.119999886
12127082606,1533.673944,3230,61.79999924,151,88182,2.109999895
12097041900,7608.243257,6061,31.10000038,1997,28707,2.700000048
12095014804,2527.698908,7235,39.29999924,856,45367,2.789999962
12095017109,2126.986689,6033,50.29999924,323,134734,2.779999971
12095013403,8280.452916,4103,34,1223,44226,3.470000029
12069030305,151.9286334,2765,67.19999695,256,43314,2.079999924
12011060609,10390.05507,3831,34.59999847,237,77346,2.950000048
12033003308,1034.933074,3882,41.70000076,87,58538,2.339999914
12057011303,4005.292697,3137,40.20000076,213,54361,2.279999971
12086018500,13264.45404,4686,33.79999924,640,58125,3.069999933
12021010414,637.0648176,8507,42.40000153,604,85801,3.450000048
12103024302,5314.59064,4772,44.59999847,415,55573,2.50999999
12133970301,25.56334169,2227,45.40000153,240,36371,2.470000029
12099000210,2048.771454,6344,40.59999847,678,104257,2.970000029
12086009705,25753.73981,3883,53.29999924,679,33125,1.899999976
12095016731,432.7129235,7031,36.40000153,265,77114,2.75999999
12031013504,4142.918159,5585,40.20000076,578,53576,2.799999952
12103027202,2203.736157,5695,52.5,354,56391,2.25999999
12083001103,516.1440325,6972,39.29999924,503,55262,2.950000048
12001001806,149.339519,9267,39.09999847,1159,61404,2.619999886
12105013901,3771.956339,3227,30.39999962,580,38210,2.700000048
12083001003,76.65234179,1515,47,418,31359,2.609999895
12099000904,2735.153145,4367,44.70000076,166,78676,2.460000038
12081001106,2487.954519,4186,35.29999924,435,46302,2.559999943
12057004100,6008.923451,1543,36.90000153,659,18023,1.919999957
12005002500,2080.651522,3254,46.90000153,356,86000,2.380000114
12099008102,0,0,NULL,0,NULL,NULL
12086008907,9735.898777,4370,43.20000076,546,54871,2.819999933
12086009030,25036.64046,5345,40.90000153,877,46226,3.00999999
12086010012,9667.93311,5799,35.20000076,870,50019,4.039999962
12099007812,3416.569375,5583,43.90000153,296,57603,2.769999981
12103023800,5602.722004,2524,50.79999924,101,99926,2.109999895
12033002803,4611.430432,2966,34.70000076,715,38244,2.410000086
12086007604,4531.247334,6120,39.20000076,306,80058,2.440000057
12099007724,4985.480683,5848,37.09999847,558,90684,3.049999952
12071010103,1481.60118,11991,36,623,64595,3.5
12031014312,2743.235403,6167,32.20000076,1119,65375,2.650000095
12099007909,868.0670201,4491,64.69999695,218,114009,2.309999943
12099007912,10.51247807,9270,39.20000076,1361,86335,3.289999962
12011060118,6152.125614,4504,40,150,77903,2.930000067
12073002509,1890.398342,4440,30.39999962,467,45083,2.680000067
12057011414,4068.774033,7911,33.5,1218,60796,2.710000038
12086009903,3404.043536,5258,37.59999847,688,56004,3.690000057
12087971600,138.8198475,2083,51.20000076,76,99735,2.309999943
12071040120,1416.053418,1652,39.59999847,132,68977,3.539999962
12011070405,6533.319681,5608,40.09999847,355,119250,3.160000086
12095013802,4016.467963,2825,47.70000076,124,73679,2.569999933
12101031005,6568.811767,4317,38.59999847,1295,31954,2.450000048
12086003706,11202.67268,1302,37.90000153,0,NULL,NULL
12086001205,2854.662972,3014,43.29999924,106,105625,2.839999914
12086008207,2248.897907,4449,40.90000153,224,177083,3.529999971
12105013702,3288.376274,7078,32.59999847,1631,46071,3.329999924
12099007738,5994.319449,3831,38.29999924,298,66756,2.799999952
12071050311,1617.604459,8097,53.09999847,142,98575,2.630000114
12086007605,6337.408712,3886,34.29999924,386,69861,2.559999943
12009065122,2974.546183,7355,36.5,1521,37123,2.339999914
12011030203,7659.987599,4623,40.29999924,928,45472,3.140000105
12101031012,3837.249615,5024,55.20000076,504,39508,2.140000105
12081000405,2950.870562,3030,52.20000076,269,56739,2.589999914
12011060503,6592.868001,4769,40.20000076,448,100475,2.609999895
12081000407,3684.924872,4327,69.19999695,88,58214,1.950000048
12083000601,21.192951,2914,53.40000153,519,32368,2.230000019
12086005410,29492.88694,3726,45,972,25850,2.5
12011980000,0,0,NULL,0,NULL,NULL
12099005956,1754.586456,932,70.69999695,45,52368,1.919999957
12101032105,579.2064602,7979,33.40000153,463,92443,3.269999981
12115001904,2264.671021,2710,59.40000153,140,123611,2.190000057
12011050701,5547.434434,4151,39.59999847,656,48884,3.150000095
12011070304,4008.239948,7308,40.09999847,404,109839,3.059999943
12057011415,4006.543109,5621,39.09999847,332,70455,2.539999962
12011050206,3931.825965,4135,41.70000076,716,63396,2.329999924
12031013726,1828.192344,8791,35.79999924,773,63209,2.930000067
12009060200,978.8581712,5766,54.79999924,803,66500,2.660000086
12099004201,8278.334313,8512,39,835,51472,3.049999952
12111381803,1440.16725,5258,45.5,507,67259,2.400000095
12011060305,8600.179888,2185,38,418,51914,2.710000038
12033000900,2697.402469,2435,46,157,75035,2.210000038
12105014104,38.56049762,839,42.29999924,268,54250,3.869999886
12086000414,3713.224665,4676,37.70000076,1440,30000,2.720000029
12011060302,16773.50592,6959,33.40000153,2640,30957,3.5
12091021400,666.6156621,1906,23.10000038,359,44423,2.769999981
12103027316,3905.234655,3965,63.20000076,161,54311,2.160000086
12057011416,5803.675884,7699,34.40000153,598,61920,2.779999971
12031011500,2587.426215,4118,31.70000076,1635,26837,2.50999999
12095014909,4864.075434,3540,32.59999847,540,58900,3.519999981
12103024512,698.4228257,3296,58.40000153,532,53870,2
12071020102,1715.569144,4344,63.90000153,691,51696,2.539999962
12117021612,2458.359887,4082,45.5,488,87419,2.819999933
12031011200,3919.910133,3176,41.29999924,948,42857,2.650000095
12117021319,3697.730865,1918,36.90000153,106,86831,3.25999999
12095017014,3216.322799,10335,33.29999924,964,61850,2.970000029
